symbol,timestamp,open,high,low,close,volume
600519.SH,20200817,1459.79,1490.14,1455.79,1475.79,43572
600519.SH,20200818,1483.17,1505.79,1476.79,1490.79,30423
600519.SH,20200819,1485.79,1502.79,1468.78,1472.79,26915
600519.SH,20200820,1459.79,1464.79,1441.79,1449.79,22382
600519.SH,20200821,1458.79,1483.79,1456.79,1461.79,25082
600519.SH,20200824,1485.79,1493.79,1476.8,1482.14,30933
600519.SH,20200825,1490.59,1532.57,1484.42,1512.79,41872
600519.SH,20200826,1519.79,1530.79,1500.81,1512.79,26216
600519.SH,20200827,1517.78,1519.77,1490.79,1516.79,22636
600519.SH,20200828,1516.79,1549.79,1507.29,1542.79,42300
600519.SH,20200831,1556.37,1601.79,1556.37,1572.29,47810
600519.SH,20200901,1577.79,1587.79,1560.8,1587.77,31640
600519.SH,20200902,1610.79,1613.79,1555.79,1580.79,32009
600519.SH,20200903,1580.79,1597.79,1565.49,1578.79,30437
600519.SH,20200904,1551.79,1562.78,1531.79,1555.79,30858
600519.SH,20200907,1545.79,1563.78,1489.76,1509.29,31112
600519.SH,20200908,1517.79,1523.59,1462.86,1497.19,34472
600519.SH,20200909,1485.46,1496.79,1465.83,1473.79,25964
600519.SH,20200910,1489.53,1505.79,1485.79,1491.59,24778
600519.SH,20200911,1473.79,1521.79,1473.79,1518.79,31088
600519.SH,20200914,1530.79,1554.79,1516.37,1551.79,31056
600519.SH,20200915,1555.78,1555.78,1533.54,1545.79,20821
600519.SH,20200916,1545.79,1550.6,1504.79,1510.89,22516
600519.SH,20200917,1485.79,1485.79,1443.79,1456.31,63680
600519.SH,20200918,1450.79,1480.79,1420.8,1480.79,47201
600519.SH,20200921,1478.55,1478.55,1452.45,1452.59,22444
600519.SH,20200922,1435.79,1472.77,1435.79,1451.48,23265
600519.SH,20200923,1420.79,1451.8,1406.81,1435.77,35726
600519.SH,20200924,1421.76,1444.67,1412.59,1415.11,30051
600519.SH,20200925,1415.79,1435.79,1410.79,1420.9,22583
600519.SH,20200928,1420.98,1454.29,1420.98,1446.79,24232
600519.SH,20200929,1455.12,1455.19,1438.09,1438.09,17431
600519.SH,20200930,1445.79,1477.69,1445.79,1454.29,27088
600519.SH,20201009,1477.79,1492.21,1473.79,1481.79,34240
600519.SH,20201012,1485.79,1536.4,1485.79,1536.4,43729
600519.SH,20201013,1536.41,1536.41,1520.79,1524.79,22944
600519.SH,20201014,1525.79,1532.77,1511.79,1514.79,20481
600519.SH,20201015,1506.92,1520.79,1506.79,1510.79,16204
600519.SH,20201016,1510.79,1520.37,1488.79,1497.79,17377
600519.SH,20201019,1510.79,1519.77,1477.69,1484.79,19226
600519.SH,20201020,1485.78,1520.76,1480.79,1519.79,27735
600519.SH,20201021,1519.89,1527.94,1508.79,1519.12,18901
600519.SH,20201022,1515.79,1530.79,1501.3,1528.29,22481
600519.SH,20201023,1526.57,1533.38,1499.79,1501.12,19292
600519.SH,20201026,1404.79,1448.71,1385.79,1428.79,66015
600519.SH,20201027,1428.79,1429.79,1401.91,1410.79,43944
600519.SH,20201028,1411.79,1462.79,1410.87,1450.6,34637
600519.SH,20201029,1440.63,1493.79,1432.79,1461.79,39374
600519.SH,20201030,1463.79,1481.79,1450.79,1455.81,26055
600519.SH,20201102,1460.79,1480.79,1457.79,1459.8,21066
600519.SH,20201103,1470.78,1491.69,1461.29,1480.79,23497
600519.SH,20201104,1485.79,1489.79,1470.79,1485.37,16444
600519.SH,20201105,1502.79,1518.27,1497.89,1507.69,23524
600519.SH,20201106,1516.34,1517.38,1475.79,1486.41,23052
600519.SH,20201109,1487.17,1536.47,1486.41,1528.36,41470
600519.SH,20201110,1538.71,1550.27,1521.79,1530.79,30189
600519.SH,20201111,1530.79,1563.29,1516.79,1517.14,34851
600519.SH,20201112,1515.8,1535.79,1508.06,1520.58,23473
600519.SH,20201113,1509.79,1514.67,1476.79,1490.79,28155
600519.SH,20201116,1496.79,1515.84,1483.05,1515.84,30613
600519.SH,20201117,1525.79,1528.14,1486.86,1501.59,25224
600519.SH,20201118,1500.79,1506.32,1468.95,1479.44,35179
600519.SH,20201119,1470.29,1510.79,1466.39,1505.98,27816
600519.SH,20201120,1505.79,1521.79,1498.44,1505.75,21875
600519.SH,20201123,1556.8,1595.69,1556.8,1576.0,66637
600519.SH,20201124,1555.78,1568.29,1537.26,1549.29,32465
600519.SH,20201125,1547.29,1554.67,1509.79,1512.67,28226
600519.SH,20201126,1511.79,1525.78,1510.97,1520.18,23228
600519.SH,20201127,1518.45,1525.82,1503.79,1523.69,21569
600519.SH,20201130,1520.79,1524.69,1499.7,1499.7,31940
600519.SH,20201201,1511.79,1524.78,1505.8,1522.79,28196
600519.SH,20201202,1531.79,1534.79,1516.79,1523.8,23572
600519.SH,20201203,1523.8,1541.45,1517.89,1534.79,29506
600519.SH,20201204,1537.79,1585.89,1537.79,1578.9,62491
600519.SH,20201207,1588.49,1626.18,1586.34,1598.19,58331
600519.SH,20201208,1600.79,1660.79,1598.79,1635.79,61454
600519.SH,20201209,1651.74,1651.79,1624.79,1625.79,31152
600519.SH,20201210,1625.79,1635.56,1613.79,1618.69,32654
600519.SH,20201211,1620.57,1623.11,1590.6,1605.79,30776
600519.SH,20201214,1613.56,1615.77,1600.79,1614.79,33052
600519.SH,20201215,1619.29,1623.01,1590.79,1601.8,29605
600519.SH,20201216,1616.29,1631.46,1606.0,1625.79,32150
600519.SH,20201217,1631.29,1653.79,1625.79,1651.3,36031
600519.SH,20201218,1637.6,1654.8,1626.87,1630.79,27077
600519.SH,20201221,1625.79,1637.02,1623.39,1628.29,30697
600519.SH,20201222,1635.76,1684.78,1628.3,1666.79,40651
600519.SH,20201223,1683.78,1691.99,1606.81,1627.44,47706
600519.SH,20201224,1603.79,1644.67,1580.81,1616.13,37857
600519.SH,20201225,1588.78,1632.79,1585.79,1615.79,23088
600519.SH,20201228,1612.39,1674.59,1611.84,1658.79,30080
600519.SH,20201229,1658.79,1672.59,1640.79,1652.79,22868
600519.SH,20201230,1655.79,1718.79,1655.78,1718.79,34452
600519.SH,20201231,1726.79,1784.77,1724.79,1783.79,38860
600519.SH,20210104,1785.77,1790.78,1769.6,1782.79,43514
600519.SH,20210105,1775.79,1845.24,1768.25,1845.24,52116
600519.SH,20210106,1850.59,1910.79,1821.82,1885.79,47410
600519.SH,20210107,1882.79,1925.79,1860.79,1925.79,37931
600519.SH,20210108,1927.79,1936.67,1848.81,1875.79,53862
600519.SH,20210111,1875.79,1936.29,1844.39,1885.52,51080
600519.SH,20210112,1873.79,1946.69,1870.79,1946.69,41059
600519.SH,20210113,1949.79,1959.12,1920.79,1949.79,34390
600519.SH,20210114,1941.79,1948.79,1901.9,1919.79,36152
600519.SH,20210115,1900.79,1920.14,1814.79,1867.79,59509
600519.SH,20210118,1846.85,1877.27,1826.06,1848.79,39144
600519.SH,20210119,1858.9,1882.09,1792.64,1795.2,46345
600519.SH,20210120,1793.79,1841.28,1768.29,1826.42,45082
600519.SH,20210121,1833.79,1875.81,1826.79,1855.79,38310
600519.SH,20210122,1854.79,1885.79,1845.89,1865.74,29248
600519.SH,20210125,1868.79,1965.29,1868.79,1960.79,55957
600519.SH,20210126,1970.79,1972.79,1910.9,1927.68,31747
600519.SH,20210127,1927.68,1927.68,1870.79,1874.79,37120
600519.SH,20210128,1865.79,1895.45,1845.81,1873.79,35129
600519.SH,20210129,1886.98,1935.27,1876.01,1901.97,33701
600519.SH,20210201,1915.79,1945.79,1880.79,1895.11,29341
600519.SH,20210202,1898.01,1935.78,1887.89,1930.79,34582
600519.SH,20210203,1935.79,1984.06,1925.79,1975.7,38714
600519.SH,20210204,1976.79,2115.79,1976.79,2106.64,63851
600519.SH,20210205,2110.79,2150.39,2076.79,2098.79,39729
600519.SH,20210208,2122.79,2164.67,2098.79,2154.59,35786
600519.SH,20210209,2154.59,2242.22,2135.79,2242.22,33297
600519.SH,20210210,2270.79,2386.99,2270.79,2386.79,61371
600519.SH,20210218,2373.77,2413.67,2250.79,2256.79,65912
600519.SH,20210219,2236.95,2282.45,2167.39,2245.79,59385
600519.SH,20210222,2240.79,2240.79,2064.01,2073.81,78935
600519.SH,20210223,2050.93,2130.68,2050.79,2092.79,57455
600519.SH,20210224,2093.78,2103.79,1946.29,1974.79,82116
600519.SH,20210225,1994.79,2010.29,1907.0,1935.79,59726
600519.SH,20210226,1885.79,1965.74,1853.09,1908.57,66525
600519.SH,20210301,1964.79,1964.79,1905.79,1943.79,44916
600519.SH,20210302,1965.79,1965.79,1818.79,1843.79,70765
600519.SH,20210303,1825.79,1935.56,1818.79,1925.79,54215
600519.SH,20210304,1880.79,1881.79,1795.89,1818.79,65088
600519.SH,20210305,1785.79,1880.79,1773.79,1845.9,63779
600519.SH,20210308,1860.75,1870.79,1745.79,1745.79,63100
600519.SH,20210309,1740.79,1785.79,1685.97,1722.78,82266
600519.SH,20210310,1762.79,1785.66,1752.79,1755.8,51172
600519.SH,20210311,1760.79,1865.78,1747.27,1833.79,56769
600519.SH,20210312,1855.79,1862.79,1787.8,1811.79,40323
600519.SH,20210315,1835.79,1855.59,1736.94,1761.24,62485
600519.SH,20210316,1760.72,1805.78,1750.79,1796.29,34649
600519.SH,20210317,1785.79,1835.79,1761.8,1816.15,31375
600519.SH,20210318,1820.79,1872.15,1820.79,1855.49,33865
600519.SH,20210319,1820.79,1828.79,1778.02,1795.79,35781
600519.SH,20210322,1785.89,1811.88,1741.34,1775.78,36914
600519.SH,20210323,1784.67,1794.59,1755.79,1781.79,27446
600519.SH,20210324,1766.79,1798.79,1766.79,1774.79,29357
600519.SH,20210325,1755.8,1774.67,1732.59,1756.79,31575
600519.SH,20210326,1770.79,1807.79,1743.79,1798.79,50016
600519.SH,20210329,1828.99,1882.14,1811.94,1819.89,56992
600519.SH,20210330,1825.79,1871.79,1820.87,1841.84,32627
600519.SH,20210331,1830.89,1831.81,1785.79,1794.79,37154
600519.SH,20210401,1806.79,1832.59,1787.01,1830.29,26588
600519.SH,20210402,1841.79,1950.79,1841.79,1947.79,52028
600519.SH,20210406,1946.79,1947.77,1888.09,1911.82,32742
600519.SH,20210407,1889.85,1903.09,1835.79,1846.79,40201
600519.SH,20210408,1832.82,1864.79,1829.79,1855.79,28548
600519.SH,20210409,1827.79,1839.79,1790.8,1805.79,28809
600519.SH,20210412,1796.79,1815.79,1777.49,1794.68,31943
600519.SH,20210413,1805.79,1835.59,1794.79,1806.79,28992
600519.SH,20210414,1820.79,1833.79,1801.79,1832.79,24115
600519.SH,20210415,1816.69,1832.69,1775.79,1801.39,34366
600519.SH,20210416,1810.87,1853.79,1797.79,1840.77,30294
600519.SH,20210419,1840.79,1884.15,1818.79,1873.79,31754
600519.SH,20210420,1856.89,1914.79,1855.79,1880.59,28290
600519.SH,20210421,1861.79,1883.59,1850.89,1865.79,26150
600519.SH,20210422,1875.69,1884.79,1837.29,1841.29,26850
600519.SH,20210423,1841.76,1905.67,1838.29,1894.73,33463
600519.SH,20210426,1917.79,1920.79,1859.39,1863.61,34045
600519.SH,20210427,1872.87,1881.04,1850.88,1880.23,22108
600519.SH,20210428,1795.79,1833.29,1788.79,1827.79,81343
600519.SH,20210429,1832.83,1835.73,1799.79,1812.15,41284
600519.SH,20210430,1811.79,1821.79,1789.5,1792.57,38401
600519.SH,20210506,1785.79,1792.63,1738.79,1744.79,53546
600519.SH,20210507,1750.79,1753.77,1686.79,1688.79,52493
600519.SH,20210510,1685.79,1694.79,1651.8,1664.82,46003
600519.SH,20210511,1661.79,1751.79,1659.09,1744.79,42494
600519.SH,20210512,1734.87,1784.79,1734.79,1769.79,32699
600519.SH,20210513,1751.54,1770.84,1738.79,1757.29,25078
600519.SH,20210514,1767.79,1816.29,1761.79,1795.64,35611
600519.SH,20210517,1810.89,1870.99,1810.89,1843.75,44524
600519.SH,20210518,1850.79,1862.79,1830.85,1845.1,17504
600519.SH,20210519,1844.79,1860.6,1825.79,1834.79,22410
600519.SH,20210520,1859.79,1859.89,1831.15,1844.67,21857
600519.SH,20210521,1840.87,1865.67,1822.81,1827.89,24248
600519.SH,20210524,1836.79,1865.85,1816.79,1857.08,32548
600519.SH,20210525,1870.79,1985.89,1870.79,1980.29,67757
600519.SH,20210526,1993.77,2027.59,1978.87,2005.79,38604
600519.SH,20210527,1996.81,2105.79,1986.89,2030.79,45373
600519.SH,20210528,2026.76,2035.79,1991.3,2015.79,25807
600519.SH,20210531,2001.29,2004.14,1957.79,2003.79,31739
600519.SH,20210601,2007.79,2034.74,1991.79,2026.74,30616
600519.SH,20210602,2035.79,2049.79,1993.97,2007.79,22863
600519.SH,20210603,2005.79,2046.13,1995.87,2008.01,23450
600519.SH,20210604,2000.79,2073.79,1999.83,2037.29,31422
600519.SH,20210607,2050.79,2064.79,2025.8,2056.79,25466
600519.SH,20210608,2045.79,2065.78,1946.94,1976.79,47314
600519.SH,20210609,1977.79,1999.79,1945.9,1985.29,25502
600519.SH,20210610,1980.79,2037.16,1975.87,2024.27,25567
600519.SH,20210611,2024.79,2029.79,1964.6,1964.6,33971
600519.SH,20210615,1980.89,1994.67,1933.79,1978.79,29361
600519.SH,20210616,1977.79,1980.79,1933.79,1943.79,27593
600519.SH,20210617,1941.44,1973.79,1930.15,1942.7,21068
600519.SH,20210618,1932.79,1942.29,1850.79,1876.73,54028
600519.SH,20210621,1870.79,1885.48,1835.79,1867.43,35488
600519.SH,20210622,1877.79,1883.79,1839.68,1860.76,33228
600519.SH,20210623,1865.79,1868.79,1819.94,1823.79,37079
600519.SH,20210624,1825.8,1865.79,1806.79,1853.84,31474
600519.SH,20210625,1855.04,1914.08,1847.68,1897.08,35875
600519.SH,20210628,1905.08,1923.08,1878.08,1908.09,27452
600519.SH,20210629,1913.08,1920.08,1856.08,1867.08,33031
600519.SH,20210630,1870.08,1879.08,1851.38,1861.78,21916
600519.SH,20210701,1865.05,1915.08,1836.68,1910.08,33701
600519.SH,20210702,1880.08,1880.08,1816.58,1818.08,46275
600519.SH,20210705,1805.08,1824.96,1790.08,1799.08,34421
600519.SH,20210706,1800.08,1819.08,1765.09,1817.98,35283
600519.SH,20210707,1815.08,1833.96,1804.09,1809.08,28122
600519.SH,20210708,1805.18,1809.08,1773.08,1790.08,35517
600519.SH,20210709,1769.6,1790.99,1750.08,1777.19,30908
600519.SH,20210712,1780.63,1803.86,1745.58,1766.08,39010
600519.SH,20210713,1773.08,1810.58,1770.08,1787.98,29925
600519.SH,20210714,1779.08,1779.58,1750.08,1767.08,30771
600519.SH,20210715,1760.1,1818.08,1755.68,1803.07,42190
600519.SH,20210716,1785.08,1801.68,1755.08,1760.98,35408
600519.SH,20210719,1760.97,1791.08,1746.08,1780.08,30052
600519.SH,20210720,1780.08,1794.01,1766.49,1785.08,23475
600519.SH,20210721,1794.08,1811.08,1767.09,1774.08,29780
600519.SH,20210722,1765.08,1778.98,1744.04,1745.09,39090
600519.SH,20210723,1742.9,1742.9,1700.17,1705.08,47585
600519.SH,20210726,1684.08,1684.08,1585.08,1609.19,98619
600519.SH,20210727,1608.08,1615.08,1508.08,1517.97,86577
600519.SH,20210728,1508.08,1593.28,1487.2,1573.98,85369
600519.SH,20210729,1615.09,1628.08,1539.42,1554.87,63864
600519.SH,20210730,1530.08,1530.08,1462.84,1484.07,77736
600519.SH,20210802,1469.08,1561.06,1425.8,1560.08,97401
600519.SH,20210803,1535.08,1574.07,1493.88,1554.38,54375
600519.SH,20210804,1539.14,1565.08,1523.08,1529.08,38175
600519.SH,20210805,1497.96,1550.08,1481.44,1504.08,48060
600519.SH,20210806,1494.08,1499.09,1451.68,1476.08,45686
600519.SH,20210809,1456.08,1514.08,1455.08,1498.88,47698
600519.SH,20210810,1505.08,1607.96,1480.08,1604.08,83285
600519.SH,20210811,1585.09,1590.09,1555.09,1555.58,38663
600519.SH,20210812,1537.08,1554.08,1491.27,1495.08,47551
600519.SH,20210813,1495.08,1518.08,1484.08,1505.12,37905
600519.SH,20210816,1501.08,1518.68,1490.16,1504.28,28057
600519.SH,20210817,1505.08,1505.08,1433.96,1440.08,61201
600519.SH,20210818,1429.74,1448.07,1405.08,1425.08,59970
600519.SH,20210819,1427.3,1448.28,1405.08,1425.05,41292
600519.SH,20210820,1360.25,1402.63,1330.58,1353.08,114545
600519.SH,20210823,1342.96,1404.08,1341.85,1375.27,71597
600519.SH,20210824,1380.08,1447.63,1370.85,1430.26,72594
600519.SH,20210825,1452.72,1485.95,1448.08,1470.1,54239
600519.SH,20210826,1470.07,1470.07,1399.8,1400.08,54020
600519.SH,20210827,1394.08,1430.08,1389.18,1401.11,36095
